tour_id,country,region,city,location,title,slug,slug_override,video_type,themes,filmed_date_iso,filmed_year,weather_summary,temp_f,temp_c,youtube_url,map_url,latitude,longitude,distance_label,distance_miles,distance_km,duration_label,duration_seconds,description_short,description_long,landmarks,keywords,status,thumbnail_path,
it-0112,Italy,Campania,Naples,Naples,"Naples, Italy 4K My Favorite Spot Walking Tour",naples-favorite-spot-day-walk-2019,naples-favorite-spot-day-walk-2019,day-walk,"historic-center, world-heritage-site",2019-07-01,2019,,,,https://youtu.be/a7xQwwG0Tnk,,40.8317616,14.2515279,,,,0:03:32,212,"A daytime walk in Naples, Italy.",,,,ready,,"historic-center, world-heritage-site"
it-0113,Italy,Campania,Naples,Naples,"Naples, Italy 4K Via Vergini Walking Tour",naples-via-vergini-day-walk-2022,naples-via-vergini-day-walk-2022,day-walk,"historic-center, world-heritage-site",2022-04-16,2022,,,,https://youtu.be/mF1NTzDIfAI,,40.8564718,14.255345,,,,0:18:31,1111,"A daytime walk in Naples, Italy.",,,,ready,,"historic-center, world-heritage-site"
it-0114,Italy,Campania,Naples,Naples,"Naples, Italy 4K Via dei Tribunali Walking Tour",naples-via-dei-tribunali-day-walk-2022,naples-via-dei-tribunali-day-walk-2022,day-walk,"historic-center, world-heritage-site",2022-04-16,2022,,,,https://youtu.be/FmdDmwEoG50,,40.8516855,14.2592442,,,,1:06:26,3986,"A daytime walk in Naples, Italy.",,,,ready,,"historic-center, world-heritage-site"
it-0115,Italy,Campania,Paestum,Paestum,"Paestum, Italy 4K Greek Ruins Walking Tour (2019)",paestum-day-walk-2019,,day-walk,"ancient-site, archaeological-site, world-heritage-site",2019-03-23,2019,,,,https://youtu.be/D9Fod_S9Ruo,https://drive.google.com/open?id=1GVxv2J6yeTWVSYIuzn06Tt0WO6OtOe_T,40.4237105,15.0063824,,,,1:08:13,4093,"A daytime walk in Paestum, Italy.",,,,ready,,"ancient-site, archaeological-site, world-heritage-site"
it-0116,Italy,Campania,Paestum,Paestum,"Paestum, Italy 4K Greek Ruins Walking Tour (2017)",paestum-day-walk-2017,,day-walk,"ancient-site, archaeological-site, world-heritage-site",2017-08-29,2017,,,,https://youtu.be/-jfLIQa2IYI,,40.4239432,15.0060375,,,,0:58:45,3525,"A daytime walk in Paestum, Italy.",,,,ready,,"ancient-site, archaeological-site, world-heritage-site"
it-0117,Italy,Campania,Bomerano,Path of the Gods,"Path of the Gods, Italy 4K East to West Hike (2017)",path-of-the-gods-hike-east-to-west-hike-2017,path-of-the-gods-hike-east-to-west-hike-2017,hike,coastal,2017-07-01,2017,,,,https://youtu.be/Ka0sobyX2nA,,40.625117,14.5348597,,,,1:06:59,4019,"A hike in Bomerano, Italy.",,,,ready,,coastal
it-0118,Italy,Campania,Bomerano,Path of the Gods,"Path of the Gods, Italy 4K West to East Hike (2017)",path-of-the-gods-hike-west-to-east-hike-2017,path-of-the-gods-hike-west-to-east-hike-2017,hike,coastal,2017-07-01,2017,,,,https://youtu.be/ZkLXPYrgGtg,,40.6284616,14.5031697,,,,1:07:13,4033,"A hike in Bomerano, Italy.",,,,ready,,coastal
it-0119,Italy,Campania,Bomerano,Path of the Gods,"Path of the Gods, Italy 4K Hike (2019)",path-of-the-gods-hike-2019,path-of-the-gods-hike-2019,hike,coastal,2019-06-27,2019,,,,https://youtu.be/b0zbifs2gRM,https://drive.google.com/open?id=1p2zCNeYajfDiJL7YnUKjV9310wxFe3Q6,40.625086,14.5351017,,,,1:22:30,4950,"A hike in Bomerano, Italy.",,,,ready,,coastal
it-0120,Italy,Campania,Pompeii,Pompeii,"Pompeii, Italy 4K Walking Tour (2017)",pompeii-day-walk-2017,pompeii-day-walk-2017,day-walk,"ancient-site, archaeological-site, world-heritage-site",,,,,,https://youtu.be/WibCDj_H2xY,,40.7483049,14.4820754,,,,2:04:13,7453,"A daytime walk in Pompeii, Italy.",,,,ready,,"ancient-site, archaeological-site, world-heritage-site, roman-ruins"
it-0121,Italy,Campania,Pompeii,Pompeii,"Pompeii, Italy 4K 360 VR Tour (2020)",pompeii-360-tour-2020,,360-tour,"ancient-site, archaeological-site, world-heritage-site",2020-02-08,2020,,,,https://youtu.be/d4flx14q5OE,,40.7490132,14.4847643,,,,1:57:16,7036,"A 360° tour in Pompeii, Italy.",,,,ready,,"ancient-site, archaeological-site, world-heritage-site, roman-ruins"
it-0122,Italy,Campania,Pompeii,Pompeii,"Pompeii, Italy 4K Bread Oven 360 (2020)",pompeii-bread-oven-360-tour-2020,pompeii-bread-oven-360-tour-2020,360-tour,"ancient-site, archaeological-site, world-heritage-site",,,,,,https://youtu.be/8xpRFpdznvk,,40.7499224,14.4883383,,,,0:01:00,60,"A 360° tour in Pompeii, Italy.",,,,ready,,"ancient-site, archaeological-site, world-heritage-site, roman-ruins"
it-0123,Italy,Campania,Pompeii,Pompeii,"Pompeii, Italy 4K Walking Tour (Part 1) (2017)",pompeii-part-1-day-walk-2017,pompeii-part-1-day-walk-2017,day-walk,"ancient-site, archaeological-site, world-heritage-site",2017-11-04,2017,,,,https://youtu.be/gaJPcKLyXLQ,,40.7481261,14.4819833,,,,0:18:13,1093,"A daytime walk in Pompeii, Italy.",,,,ready,,"ancient-site, archaeological-site, world-heritage-site, roman-ruins"
it-0124,Italy,Campania,Pompeii,Pompeii,"Pompeii, Italy 4K Walking Tour (Part 2)",pompeii-part-2-day-walk-2017,pompeii-part-2-day-walk-2017,day-walk,"ancient-site, archaeological-site, world-heritage-site",,,,,,https://youtu.be/SoXIbF4etSw,,40.7500958,14.4843993,,,,0:22:25,1345,"A daytime walk in Pompeii, Italy.",,,,ready,,"ancient-site, archaeological-site, world-heritage-site, roman-ruins"
it-0125,Italy,Campania,Pompeii,Pompeii,"Pompeii, Italy 4K Walking Tour (Part 3) (2017)",pompeii-part-3-day-walk-2017,pompeii-part-3-day-walk-2017,day-walk,"ancient-site, archaeological-site, world-heritage-site",2017-11-04,2017,,,,https://youtu.be/tMvnWHvHLrs,,40.7514358,14.4837111,,,,0:23:40,1420,"A daytime walk in Pompeii, Italy.",,,,ready,,"ancient-site, archaeological-site, world-heritage-site, roman-ruins"
it-0126,Italy,Campania,Pompeii,Pompeii,"Pompeii, Italy 4K Walking Tour (Part 4)",pompeii-part-4-day-walk-2017,pompeii-part-4-day-walk-2017,day-walk,"ancient-site, archaeological-site, world-heritage-site",,,,,,https://youtu.be/9gfhCXa7E30,,40.7506937,14.4836988,,,,0:21:36,1296,"A daytime walk in Pompeii, Italy.",,,,ready,,"ancient-site, archaeological-site, world-heritage-site, roman-ruins"
it-0127,Italy,Campania,Pompeii,Pompeii,"Pompeii, Italy 4K Walking Tour (Part 5) (2017)",pompeii-part-5-day-walk-2017,pompeii-part-5-day-walk-2017,day-walk,"ancient-site, archaeological-site, world-heritage-site",2017-11-04,2017,,,,https://youtu.be/KJF_0-ihALs,,40.7531974,14.4842577,,,,0:20:09,1209,"A daytime walk in Pompeii, Italy.",,,,ready,,"ancient-site, archaeological-site, world-heritage-site, roman-ruins"
it-0128,Italy,Campania,Pompeii,Pompeii,"Pompeii, Italy 4K Walking Tour (Part 6) (2017)",pompeii-part-6-day-walk-2017,pompeii-part-6-day-walk-2017,day-walk,"ancient-site, archaeological-site, world-heritage-site",2017-11-04,2017,,,,https://youtu.be/91kdMglbv78,,40.7504087,14.4855545,,,,0:23:12,1392,"A daytime walk in Pompeii, Italy.",,,,ready,,"ancient-site, archaeological-site, world-heritage-site, roman-ruins"
it-0129,Italy,Campania,Pompeii,Pompeii,"Pompeii, Italy 4K Walking Tour (2020)",pompeii-day-walk-2020,,day-walk,"ancient-site, archaeological-site, world-heritage-site",2020-02-08,2020,,,,https://youtu.be/sUYJ8LbF1Ys,https://www.google.com/maps/d/edit?mid=1isB1PVq4ZVf4Q6lao7jKCghonCqbaJm3&usp=sharing ,40.7482286,14.4818762,,,,5:13:51,18831,"A daytime walk in Pompeii, Italy.",,,,ready,,"ancient-site, archaeological-site, world-heritage-site, roman-ruins"
it-0130,Italy,Campania,Pompeii,Pompeii,"Pompeii, Italy 4K Walking Tour (2021)",pompeii-day-walk-2021,,day-walk,"ancient-site, archaeological-site, world-heritage-site",2021-02-19,2021,,,,https://youtu.be/9L1jrC2-BTE,https://www.google.com/maps/d/edit?mid=1QYF_qw3YKr-srPhaxL-4d1nAVt9hX7g&usp=sharing,40.7491875,14.495506,,,,3:11:50,11510,"A daytime walk in Pompeii, Italy.",,,,ready,,"ancient-site, archaeological-site, world-heritage-site, roman-ruins"
it-0131,Italy,Campania,Positano,Positano,"Positano, Italy 4K Walking Tour (2018)",positano-day-walk-may-2018,positano-day-walk-may-2018,day-walk,"coastal, world-heritage-site",2018-05-12,2018,,,,https://youtu.be/uj2OCe-4XC0,https://www.google.com/maps/d/u/0/edit?mid=1JVkdJW1TNPNAWtL1NAa-bf3rSQQWUQCs&usp=sharing,40.6277214,14.4903763,,,,0:34:16,2056,"A daytime walk in Positano, Italy.",,,,ready,,"coastal, world-heritage-site"
it-0132,Italy,Campania,Positano,Positano,"Positano, Italy 4K Walking Tour (2018)",positano-day-walk-september-2018,positano-day-walk-september-2018,day-walk,"coastal, world-heritage-site",2018-09-22,2018,,,,https://youtu.be/lpo62RjldVA,https://www.google.com/maps/d/u/0/edit?mid=1hPFve1VSzvmowHWltlOGh2tX6ZcmXEyu&usp=sharing ,40.6298433,14.4814477,,,,2:25:25,8725,"A daytime walk in Positano, Italy.",,,,ready,,"coastal, world-heritage-site"
it-0133,Italy,Campania,Positano,Positano,"Positano, Italy 4K Walking Tour (2019)",positano-day-walk-2019,,day-walk,"coastal, world-heritage-site",2019-09-14,2019,,,,https://youtu.be/lPtzAPFsdls,,40.6276226,14.4909771,,,,0:38:25,2305,"A daytime walk in Positano, Italy.",,,,ready,,"coastal, world-heritage-site"
it-0134,Italy,Campania,Positano,Positano,"Positano, Italy 4K 360 Tour (2019)",positano-360-tour-2019,,360-tour,"coastal, world-heritage-site",2019-09-14,2019,,,,https://youtu.be/FZL0ynym3DI,,40.6274608,14.4891344,,,,0:51:25,3085,"A 360° tour in Positano, Italy.",,,,ready,,"coastal, world-heritage-site"
it-0135,Italy,Campania,Positano,Positano,"Positano, Italy 4K Walking Tour (2020)",positano-day-walk-2020,,day-walk,"coastal, world-heritage-site",2020-09-12,2020,,,,https://youtu.be/5WICzbKzc-8,https://www.google.com/maps/d/u/0/edit?mid=1CVvDwXCLAeZreaJseOIUgDbWQu6SwFkI&usp=sharing,40.6276389,14.4906284,,,,0:47:18,2838,"A daytime walk in Positano, Italy.",,,,ready,,"coastal, world-heritage-site"
it-0136,Italy,Campania,Positano,Positano,"Positano, Italy 4K Night Tour (2021)",positano-evening-walk-2021,,evening-walk,"coastal, world-heritage-site",2021-06-13,2021,,,,https://youtu.be/gao2K_RfK8E,https://www.google.com/maps/d/u/0/edit?mid=1vEGk_lZOt17WG6u8A2gu_hKKKMv2COhs&usp=sharing ,40.6282018,14.4803813,,,,1:11:16,4276,"An evening walk in Positano, Italy.",,,,ready,,"coastal, world-heritage-site"
it-0137,Italy,Campania,Positano,Positano,"Positano, Italy 4K Walking Tour (2022)",positano-day-walk-2022,,day-walk,"coastal, world-heritage-site",2022-06-17,2022,,,,https://youtu.be/7EqByO1NDBE,https://www.google.com/maps/d/edit?mid=1OV9RYFZhRAnPPkWQdDKVWkQ5XHIn9Io&usp=sharing,40.6298783,14.4815202,,,,2:44:46,9886,"A daytime walk in Positano, Italy.",,,,ready,,"coastal, world-heritage-site"
it-0138,Italy,Campania,Positano,Positano,"Positano, Italy 4K Evening Walk (2022)",positano-evening-walk-2022,,evening-walk,"coastal, world-heritage-site",2022-06-25,2022,,,,https://youtu.be/KcYDl5mB9rs,https://www.google.com/maps/d/edit?mid=1_Zq59N76V-x0Ika8AZsvKDgBzOI5LTc&usp=sharing,40.6282435,14.4802807,,,,1:27:29,5249,"An evening walk in Positano, Italy.",,,,ready,,"coastal, world-heritage-site"
it-0139,Italy,Campania,Positano,Positano,"Positano, Italy 4K Morning Walk Walking Tour (2023)",positano-day-walk-2023,,day-walk,"coastal, world-heritage-site",2023-07-03,2023,,,,https://youtu.be/TZVDBq_UAr0,https://www.google.com/maps/d/edit?mid=18HnJWAud0dIxlVfGZzvwQnjM5y9Q-FU&usp=sharing,40.6280577,14.4894142,,,,2:22:19,8539,"A daytime walk in Positano, Italy.",,,,ready,,"coastal, world-heritage-site"
it-0140,Italy,Campania,Positano,Positano,"Positano, Italy 4K Evening Walk (2023)",positano-evening-walk-july-1-2023,positano-evening-walk-july-1-2023,evening-walk,"coastal, world-heritage-site",2023-07-01,2023,,,,https://youtu.be/aQN3cwxhtpg,https://www.google.com/maps/d/edit?mid=13bV-Jq3ajdbY4A4CZzzkCHRmt4iCBQk&usp=sharing,40.6281204,14.4892303,,,,1:05:22,3922,"An evening walk in Positano, Italy.",,,,ready,,"coastal, world-heritage-site"
it-0141,Italy,Campania,Positano,Positano,"Positano, Italy 4K Evening Walk (2023)",positano-evening-walk-july-2-2023,positano-evening-walk-july-2-2023,evening-walk,"coastal, world-heritage-site",2023-07-02,2023,,,,https://youtu.be/flDVOPfrVjE,https://www.google.com/maps/d/edit?mid=1PBpXGiZ4LILO9nuc5Y-cx2B6PHNzVt8&usp=sharing,40.6282739,14.4803788,,,,1:36:02,5762,"An evening walk in Positano, Italy.",,,,ready,,"coastal, world-heritage-site"
it-0142,Italy,Campania,Positano,Positano,"Positano, Italy 4K Drone Tour",positano-drone-tour,positano-drone-tour,drone-tour,"coastal, world-heritage-site",,,,,,https://youtu.be/-9WtKS_FRUg,,40.6268852,14.4880032,,,,0:02:39,159,"A drone tour in Positano, Italy.",,,,ready,,"coastal, world-heritage-site"
it-0143,Italy,Campania,Pozzuoli,Pozzuoli,"Pozzuoli, Italy 4K Walking Tour (2017)",pozzuoli-day-walk-2017,,day-walk,coastal,2017-09-30,2017,,,,https://youtu.be/yb1a5bXSlTo,,40.8261015,14.1212494,,,,1:05:15,3915,"A daytime walk in Pozzuoli, Italy.",,,,ready,,coastal
it-0144,Italy,Campania,Pozzuoli,Pozzuoli,"Pozzuoli, Italy 4K Roman Amphitheater Walking Tour (2017)",pozzuoli-anfiteatro-flavio-neroniano-day-walk-2017,pozzuoli-anfiteatro-flavio-neroniano-day-walk-2017,day-walk,"coastal, ancient-site, roman-ruins, archaeological-site, amphitheater",2017-09-09,2017,,,,https://youtu.be/JUjvzHBUoGc,,40.8265368,14.1243187,,,,0:22:53,1373,"A daytime walk in Pozzuoli, Italy.",,,,ready,,"coastal, ancient-site, roman-ruins, archaeological-site, amphitheater"
it-0145,Italy,Campania,Pozzuoli,Pozzuoli,"Pozzuoli, Italy 4K Lago d'Averno (Lake Avernus) Walking Tour (2020)",pozzuoli-day-walk-2020,,day-walk,coastal,2020-05-22,2020,,,,https://youtu.be/_58yvUyiYxc,https://www.google.com/maps/d/u/0/edit?mid=1ejwumu6q5dowlrXq8kFIig7TEAFzJYuT&usp=sharing,40.8361507,14.0790719,,,,0:33:59,2039,"A daytime walk in Pozzuoli, Italy.",,,,ready,,"coastal, waterfront"
it-0146,Italy,Campania,Pozzuoli,Pozzuoli,"Pozzuoli, Italy 4K Driving Tour",pozzuoli-drive-tour-2021,,drive-tour,coastal,2021-03-30,2021,,,,https://youtu.be/yiexGt3P-XM,,40.8256982,14.1197309,,,,0:44:05,2645,"A driving tour in Pozzuoli, Italy.",,,,ready,,coastal
it-0147,Italy,Campania,Pozzuoli,Pozzuoli,"Pozzuoli, Italy 4K Drone Tour",pozzuoli-drone-tour,pozzuoli-drone-tour,drone-tour,coastal,,,,,,https://youtu.be/vxkaEEUV1xI,,40.8230816,14.1200965,,,,0:02:16,136,"A drone tour in Pozzuoli, Italy.",,,,ready,,coastal
it-0148,Italy,Campania,Procida,Procida,"Procida, Italy 4K Bike Tour (2020)",procida-bike-tour-2020,,bike-tour,"coastal, island",2020-05-31,2020,,,,https://youtu.be/_gcrpo8qBx8,https://www.google.com/maps/d/u/0/edit?mid=1XOF2L559gvhomB_3YxKomGwE6QhEIo5n&usp=sharing,40.7679249,14.0321814,,,,1:32:35,5555,"A bike tour in Procida, Italy.",,,,ready,,"coastal, island"
it-0149,Italy,Campania,Procida,Procida,"Procida, Italy 4K Island Walking Tour (2017)",procida-day-walk-2017,,day-walk,"coastal, island",2017-08-17,2017,,,,https://youtu.be/YklUi-ux6IA,,40.7690271,14.0269197,,,,1:58:15,7095,"A daytime walk in Procida, Italy.",,,,ready,,"coastal, island"
it-0150,Italy,Campania,Procida,Procida,"Procida, Italy 4K Island Walking Tour (2019)",procida-day-walk-2019,,day-walk,"coastal, island",2019-06-23,2019,,,,https://youtu.be/3ewiolpn-JQ,https://www.google.com/maps/d/u/0/edit?mid=1wBvM-tWqSh7zAZjdVwUyWejHl_1FXIVH&usp=sharing,40.7656359,14.0280606,,,,1:40:22,6022,"A daytime walk in Procida, Italy.",,,,ready,,"coastal, island"
it-0151,Italy,Campania,Procida,Procida,"Procida, Italy 4K Walking Tour (2023)",procida-day-walk-2023,,day-walk,"coastal, island",2023-07-18,2023,,,,https://youtu.be/6_QA7lBJhiE,https://www.google.com/maps/d/edit?mid=1BMjU_Nd4Ddo5ZJXKrJ4bQrLOGY9szLs&usp=sharing ,40.7656643,14.0274664,,,,2:09:11,7751,"A daytime walk in Procida, Italy.",,,,ready,,"coastal, island"
it-0152,Italy,Campania,Ravello,Ravello,"Ravello, Italy 4K Walking Tour (2019)",ravello-day-walk-2019,,day-walk,"coastal, historic-center, old-town, world-heritage-site",2019-10-19,2019,,,,https://youtu.be/EGugufam8p4,https://www.google.com/maps/d/u/0/edit?mid=1fSfXThZaERDIt7a4tnlipcKO-sYMYsA&usp=sharing,40.6502302,14.6110363,,,,1:17:49,4669,"A daytime walk in Ravello, Italy.",,,,ready,,"coastal, historic-center, old-town, world-heritage-site"
it-0153,Italy,Campania,Ravello,Ravello,"Ravello, Italy 4K Walking Tour (2025)",ravello-day-walk-2025,,day-walk,"coastal, historic-center, old-town, world-heritage-site",2025-06-09,2025,,,,https://youtu.be/c4LaDLiPb6c,https://www.google.com/maps/d/u/0/edit?mid=1rZmjJMIv1HNKKYU7fMXyNl6lDOIlsvw&usp=sharing,40.6503191,14.610982,,,,2:38:56,9536,"A daytime walk in Ravello, Italy.",,,,ready,,"coastal, historic-center, old-town, world-heritage-site"
it-0154,Italy,Campania,Sant'Agata de Goti,Sant'Agata de Goti,"Sant'Agata de Goti, Italy 4K Walking Tour (2017)",sant-agata-de-goti-day-walk-2017,,day-walk,"historic-center, old-town",2017-06-10,2017,,,,https://youtu.be/ba7riTFW8d8,,41.0891372,14.5023562,,,,0:27:29,1649,"A daytime walk in Sant'Agata de Goti, Italy.",,,,ready,,"historic-center, old-town"
it-0155,Italy,Campania,Sorrento,Sorrento,"Sorrento, Italy 4K Walking Tour (2018) ",sorrento-day-walk-2018,,day-walk,"coastal, historic-center",2018-05-19,2018,,,,https://youtu.be/7iwc-T0ZR0k,,40.6264286,14.3759368,,,,1:39:34,5974,"A daytime walk in Sorrento, Italy.",,,,ready,,"coastal, historic-center"
it-0156,Italy,Campania,Sorrento,Sorrento,"Sorrento, Italy 4K Walking Tour (2018) with Captions",sorrento-day-walk-with-captions-2018,sorrento-day-walk-with-captions-2018,day-walk,"coastal, historic-center",2018-05-19,2018,,,,https://youtu.be/TzjxFCqT-40,,40.6264091,14.3757826,,,,1:39:34,5974,"A daytime walk in Sorrento, Italy.",,,,ready,,"coastal, historic-center"
it-0157,Italy,Campania,Sorrento,Sorrento,"Sorrento, Italy 4K Walking Tour (2020)",sorrento-day-walk-2020,,day-walk,"coastal, historic-center",2020-07-12,2020,,,,https://youtu.be/WPIuF0-evxo,https://www.google.com/maps/d/edit?mid=1ZukvmkAHUGZl5iQqy8oqmpp1Ah2o2VKZ&usp=sharing,40.6262882,14.3757789,,,,2:15:44,8144,"A daytime walk in Sorrento, Italy.",,,,ready,,"coastal, historic-center"
it-0158,Italy,Campania,Sorrento,Sorrento,"Sorrento, Italy 4K Evening Walk (July 2020)",sorrento-evening-walk-july-2020,sorrento-evening-walk-july-2020,evening-walk,"coastal, historic-center",2020-07-12,2020,,,,https://youtu.be/jd5xjDJHsI8,https://www.google.com/maps/d/u/0/edit?mid=1wWafRHjXN4oqZ_TLDngd7gEO_YWKf6CQ&usp=sharing ,40.6263961,14.3763422,,,,0:37:10,2230,"An evening walk in Sorrento, Italy.",,,,ready,,"coastal, historic-center"
it-0159,Italy,Campania,Sorrento,Sorrento,"Sorrento, Italy 4K Evening Walk (September 2020)",sorrento-evening-walk-september-2020,sorrento-evening-walk-september-2020,evening-walk,"coastal, historic-center",2020-09-19,2020,,,,https://youtu.be/DbEtuqqgWLA,https://www.google.com/maps/d/u/0/edit?mid=1sNv5dQEFFGDEqX7FWpPjy3aNFmqADgIz&usp=sharing,40.6260928,14.3760042,,,,1:11:47,4307,"An evening walk in Sorrento, Italy.",,,,ready,,"coastal, historic-center"
it-0160,Italy,Campania,Sorrento,Sorrento,"Sorrento, Italy 4K Christmas Walking Tour (2021)",sorrento-day-walk-2021,,day-walk,"coastal, historic-center, christmas-market",2021-12-11,2021,,,,https://youtu.be/rbULD4pmlQs,https://www.google.com/maps/d/u/0/edit?mid=1KW9OAbA8Eo_Ua4sMxUovtkIv8MpQN0tN&usp=sharing,40.6263462,14.3761085,,,,0:51:17,3077,"A daytime walk in Sorrento, Italy.",,,,ready,,"coastal, historic-center, christmas-market"
it-0161,Italy,Campania,Sorrento,Sorrento,"Sorrento, Italy 4K Evening Walk (2022)",sorrento-evening-walk-2022,,evening-walk,"coastal, historic-center",2022-06-15,2022,,,,https://youtu.be/IuvFL_ycAvM,https://www.google.com/maps/d/edit?mid=1tW0oTzNROM6ooDGkQXvcgT_rFbdhiXc&usp=sharing ,40.6261605,14.3757585,,,,1:37:43,5863,"An evening walk in Sorrento, Italy.",,,,ready,,"coastal, historic-center"
it-0162,Italy,Campania,Sorrento,Sorrento,"Sorrento, Italy 4K Walking Tour (2022)",sorrento-day-walk-2022,,day-walk,"coastal, historic-center",2022-07-31,2022,,,,https://youtu.be/H3g_m2yNL4k,https://www.google.com/maps/d/edit?mid=1DFEkvlORi6msFCv5EdMs12vg_Wjni-M&usp=sharing,40.6263027,14.3759529,,,,3:23:28,12208,"A daytime walk in Sorrento, Italy.",,,,ready,,"coastal, historic-center"
it-0163,Italy,Campania,Sorrento,Sorrento,"Sorrento, Italy 4K Evening Walk (2025)",sorrento-evening-walk-2025,,evening-walk,"coastal, historic-center",2025-06-09,2025,,,,https://youtu.be/NNQ-Iecknjw,https://www.google.com/maps/d/u/0/edit?mid=1jvj3bFrkV7lgFWUpYk_li8iCCUWvCOY&usp=sharing,40.6280297,14.3671544,,,,1:53:11,6791,"An evening walk in Sorrento, Italy.",,,,ready,,"coastal, historic-center"
it-0164,Italy,Campania,Sorrento,Sorrento,"Sorrento, Italy 4K Driving to Sorrento",sorrento-drive-tour,sorrento-drive-tour,drive-tour,coastal,,,,,,https://youtu.be/mYf6HC1HOOc,,40.8418493,14.3279998,,,,0:05:00,300,"A driving tour in Sorrento, Italy.",,,,ready,,coastal
it-0165,Italy,Campania,Teatro Romano Antica Cales,Teatro Romano Antica Cales,"Teatro Romano Antica Cales, Italy 4K Drone tour",teatro-romano-antica-cales-drone-tour,teatro-romano-antica-cales-drone-tour,drone-tour,"ancient-site, roman-ruins, archaeological-site",,,,,,https://youtu.be/mGvtNC0UK3Y,,41.2001063,14.131929,,,,0:01:51,111,"A drone tour in Teatro Romano Antica Cales, Italy.",,,,ready,,"ancient-site, roman-ruins, archaeological-site"
it-0166,Italy,Umbria,Assisi,Assisi,"Assisi, Italy 4K Walking Tour (2019)",assisi-day-walk-2019,,day-walk,"historic-center, old-town, world-heritage-site",2019-07-02,2019,,,,https://youtu.be/KvtrEO3mKow,,43.0722707,12.6072622,,,,1:59:15,7155,"A daytime walk in Assisi, Italy.",,,,ready,,"historic-center, old-town, world-heritage-site"
it-0167,Italy,Umbria,Assisi,Assisi,"Assisi, Italy 4K Morning Walk Walking Tour (2019)",assisi-morning-walk-2019,assisi-morning-walk-2019,day-walk,"historic-center, old-town, world-heritage-site",2019-07-04,2019,,,,https://youtu.be/hSJ-6ZvHA6M,https://drive.google.com/open?id=1qtwQS5Bs4GG14L1V2UYMGQtAZcPnbsDA,43.0717317,12.6187295,,,,0:59:22,3562,"A daytime walk in Assisi, Italy.",,,,ready,,"historic-center, old-town, world-heritage-site"
it-0168,Italy,Umbria,Orvieto,Orvieto,"Orvieto, Italy 4K Bike Tour",orvieto-bike-tour-2020,,bike-tour,"historic-center, old-town",2020-07-25,2020,,,,https://youtu.be/fxPNhInN1Lk,,42.7209304,12.1198867,,,,0:05:36,336,"A bike tour in Orvieto, Italy.",,,,ready,,"historic-center, old-town"
it-0169,Italy,Umbria,Orvieto,Orvieto,"Orvieto, Italy 4K Walking Tour (2020)",orvieto-day-walk-2020,,day-walk,"historic-center, old-town",2020-07-25,2020,,,,https://youtu.be/is7fJVLo9Js,https://www.google.com/maps/d/edit?mid=1O87hcbC2KxEvMvGe-fufig4etWDwsbOf&usp=sharing,42.7180054,12.1039487,,,,1:51:16,6676,"A daytime walk in Orvieto, Italy.",,,,ready,,"historic-center, old-town"
it-0170,Italy,Umbria,Perugia,Perugia,"Perugia, Italy 4K Corso Pietro Vannucci Walking Tour",perugia-corso-pietro-vannucci-day-walk-2020,perugia-corso-pietro-vannucci-day-walk-2020,day-walk,historic-center,2020-07-26,2020,,,,https://youtu.be/RcJxiA2lONE,https://www.google.com/maps/d/edit?mid=1AJpmTqtDftiu_jflQR5uz6a5uOBMeLfz&usp=sharing,43.1119942,12.3888722,,,,0:08:24,504,"A daytime walk in Perugia, Italy.",,,,ready,,historic-center
it-0171,Italy,Umbria,Perugia,Perugia,"Perugia, Italy 4K 360 Tour (2020)",perugia-360-tour-2020,,360-tour,historic-center,2020-07-26,2020,,,,https://youtu.be/IQnWwTrGzX0,https://www.google.com/maps/d/u/0/edit?mid=1aYKemHAPOp35xeZUJTpRyxkGTTgxguY&usp=sharing,43.1085145,12.3886768,,,,0:08:03,483,"A 360° tour in Perugia, Italy.",,,,ready,,historic-center
it-0172,Italy,Umbria,Perugia,Perugia,"Perugia, Italy 4K Walking Tour (2020)",perugia-day-walk-2020,,day-walk,historic-center,2020-07-26,2020,,,,https://youtu.be/oKTQDkNG8NM,https://www.google.com/maps/d/u/0/edit?mid=1PXXbABcgOVuKLa7GSDIJWORSKHKQsOBW&usp=sharing,43.115175,12.3882136,,,,1:32:10,5530,"A daytime walk in Perugia, Italy.",,,,ready,,historic-center
it-0173,Italy,Tuscany,Florence,Florence,"Florence, Italy 4K Walking Tour (long) (2019)",florence-day-walk-long-2019,florence-day-walk-long-2019,day-walk,"historic-center, world-heritage-site",2019-07-03,2019,,,,https://youtu.be/AqFLqzHAgzA,https://www.google.com/maps/d/u/0/edit?mid=1ZremrX0ngxRX4qNLpxfsXdQrIgvKRDA4&usp=sharing,43.7752995,11.2483496,,,,3:04:51,11091,"A daytime walk in Florence, Italy.",,,,ready,,"historic-center, world-heritage-site"
it-0174,Italy,Tuscany,Florence,Florence,"Florence, Italy 4K Walking Tour (short) (2019)",florence-day-walk-short-2019,florence-day-walk-short-2019,day-walk,"historic-center, world-heritage-site",2019-07-03,2019,,,,https://youtu.be/0vwcddEiRQs,,43.7735032,11.2545394,,,,0:34:45,2085,"A daytime walk in Florence, Italy.",,,,ready,,"historic-center, world-heritage-site"
