tour_id,country,region,city,location,title,slug,slug_override,video_type,themes,filmed_date_iso,filmed_year,weather_summary,temp_f,temp_c,youtube_url,map_url,latitude,longitude,distance_label,distance_miles,distance_km,duration_label,source_sheet
it-0157,Italy,Campania,Sorrento,Sorrento,"Sorrento, Italy 4K Walking Tour (2020)",sorrento-day-walk-2020,,day-walk,"coastal, historic-center",2020-07-12,2020,,,,https://youtu.be/WPIuF0-evxo,https://www.google.com/maps/d/edit?mid=1ZukvmkAHUGZl5iQqy8oqmpp1Ah2o2VKZ&usp=sharing,40.6262882,14.3757789,,,,2:15:44,Italy
it-0158,Italy,Campania,Sorrento,Sorrento,"Sorrento, Italy 4K Evening Walk (July 2020)",sorrento-evening-walk-july-2020,sorrento-evening-walk-july-2020,evening-walk,"coastal, historic-center",2020-07-12,2020,,,,https://youtu.be/jd5xjDJHsI8,https://www.google.com/maps/d/u/0/edit?mid=1wWafRHjXN4oqZ_TLDngd7gEO_YWKf6CQ&usp=sharing ,40.6263961,14.3763422,,,,0:37:10,Italy
it-0159,Italy,Campania,Sorrento,Sorrento,"Sorrento, Italy 4K Evening Walk (September 2020)",sorrento-evening-walk-september-2020,sorrento-evening-walk-september-2020,evening-walk,"coastal, historic-center",2020-09-19,2020,,,,https://youtu.be/DbEtuqqgWLA,https://www.google.com/maps/d/u/0/edit?mid=1sNv5dQEFFGDEqX7FWpPjy3aNFmqADgIz&usp=sharing,40.6260928,14.3760042,,,,1:11:47,Italy
it-0160,Italy,Campania,Sorrento,Sorrento,"Sorrento, Italy 4K Christmas Walking Tour (2021)",sorrento-day-walk-2021,,day-walk,"coastal, historic-center, christmas-market",2021-12-11,2021,,,,https://youtu.be/rbULD4pmlQs,https://www.google.com/maps/d/u/0/edit?mid=1KW9OAbA8Eo_Ua4sMxUovtkIv8MpQN0tN&usp=sharing,40.6263462,14.3761085,,,,0:51:17,Italy
it-0161,Italy,Campania,Sorrento,Sorrento,"Sorrento, Italy 4K Evening Walk (2022)",sorrento-evening-walk-2022,,evening-walk,"coastal, historic-center",2022-06-15,2022,,,,https://youtu.be/IuvFL_ycAvM,https://www.google.com/maps/d/edit?mid=1tW0oTzNROM6ooDGkQXvcgT_rFbdhiXc&usp=sharing ,40.6261605,14.3757585,,,,1:37:43,Italy
it-0162,Italy,Campania,Sorrento,Sorrento,"Sorrento, Italy 4K Walking Tour (2022)",sorrento-day-walk-2022,,day-walk,"coastal, historic-center",2022-07-31,2022,,,,https://youtu.be/H3g_m2yNL4k,https://www.google.com/maps/d/edit?mid=1DFEkvlORi6msFCv5EdMs12vg_Wjni-M&usp=sharing,40.6263027,14.3759529,,,,3:23:28,Italy
it-0163,Italy,Campania,Sorrento,Sorrento,"Sorrento, Italy 4K Evening Walk (2025)",sorrento-evening-walk-2025,,evening-walk,"coastal, historic-center",2025-06-09,2025,,,,https://youtu.be/NNQ-Iecknjw,https://www.google.com/maps/d/u/0/edit?mid=1jvj3bFrkV7lgFWUpYk_li8iCCUWvCOY&usp=sharing,40.6280297,14.3671544,,,,1:53:11,Italy
it-0164,Italy,Campania,Sorrento,Sorrento,"Sorrento, Italy 4K Driving to Sorrento",sorrento-drive-tour,sorrento-drive-tour,drive-tour,coastal,,,,,,https://youtu.be/mYf6HC1HOOc,,40.8418493,14.3279998,,,,0:05:00,Italy
it-0165,Italy,Campania,Teatro Romano Antica Cales,Teatro Romano Antica Cales,"Teatro Romano Antica Cales, Italy 4K Drone tour",teatro-romano-antica-cales-drone-tour,teatro-romano-antica-cales-drone-tour,drone-tour,"ancient-site, roman-ruins, archaeological-site",,,,,,https://youtu.be/mGvtNC0UK3Y,,41.2001063,14.131929,,,,0:01:51,Italy
it-0166,Italy,Umbria,Assisi,Assisi,"Assisi, Italy 4K Walking Tour (2019)",assisi-day-walk-2019,,day-walk,"historic-center, old-town, world-heritage-site",2019-07-02,2019,,,,https://youtu.be/KvtrEO3mKow,,43.0722707,12.6072622,,,,1:59:15,Italy
it-0167,Italy,Umbria,Assisi,Assisi,"Assisi, Italy 4K Morning Walk Walking Tour (2019)",assisi-morning-walk-2019,assisi-morning-walk-2019,day-walk,"historic-center, old-town, world-heritage-site",2019-07-04,2019,,,,https://youtu.be/hSJ-6ZvHA6M,https://drive.google.com/open?id=1qtwQS5Bs4GG14L1V2UYMGQtAZcPnbsDA,43.0717317,12.6187295,,,,0:59:22,Italy
it-0168,Italy,Umbria,Orvieto,Orvieto,"Orvieto, Italy 4K Bike Tour",orvieto-bike-tour-2020,,bike-tour,"historic-center, old-town",2020-07-25,2020,,,,https://youtu.be/fxPNhInN1Lk,,42.7209304,12.1198867,,,,0:05:36,Italy
it-0169,Italy,Umbria,Orvieto,Orvieto,"Orvieto, Italy 4K Walking Tour (2020)",orvieto-day-walk-2020,,day-walk,"historic-center, old-town",2020-07-25,2020,,,,https://youtu.be/is7fJVLo9Js,https://www.google.com/maps/d/edit?mid=1O87hcbC2KxEvMvGe-fufig4etWDwsbOf&usp=sharing,42.7180054,12.1039487,,,,1:51:16,Italy
it-0170,Italy,Umbria,Perugia,Perugia,"Perugia, Italy 4K Corso Pietro Vannucci Walking Tour",perugia-corso-pietro-vannucci-day-walk-2020,perugia-corso-pietro-vannucci-day-walk-2020,day-walk,historic-center,2020-07-26,2020,,,,https://youtu.be/RcJxiA2lONE,https://www.google.com/maps/d/edit?mid=1AJpmTqtDftiu_jflQR5uz6a5uOBMeLfz&usp=sharing,43.1119942,12.3888722,,,,0:08:24,Italy
it-0171,Italy,Umbria,Perugia,Perugia,"Perugia, Italy 4K 360 Tour (2020)",perugia-360-tour-2020,,360-tour,historic-center,2020-07-26,2020,,,,https://youtu.be/IQnWwTrGzX0,https://www.google.com/maps/d/u/0/edit?mid=1aYKemHAPOp35xeZUJTpRyxkGTTgxguY&usp=sharing,43.1085145,12.3886768,,,,0:08:03,Italy
it-0172,Italy,Umbria,Perugia,Perugia,"Perugia, Italy 4K Walking Tour (2020)",perugia-day-walk-2020,,day-walk,historic-center,2020-07-26,2020,,,,https://youtu.be/oKTQDkNG8NM,https://www.google.com/maps/d/u/0/edit?mid=1PXXbABcgOVuKLa7GSDIJWORSKHKQsOBW&usp=sharing,43.115175,12.3882136,,,,1:32:10,Italy
it-0173,Italy,Tuscany,Florence,Florence,"Florence, Italy 4K Walking Tour (long) (2019)",florence-day-walk-long-2019,florence-day-walk-long-2019,day-walk,"historic-center, world-heritage-site",2019-07-03,2019,,,,https://youtu.be/AqFLqzHAgzA,https://www.google.com/maps/d/u/0/edit?mid=1ZremrX0ngxRX4qNLpxfsXdQrIgvKRDA4&usp=sharing,43.7752995,11.2483496,,,,3:04:51,Italy
it-0174,Italy,Tuscany,Florence,Florence,"Florence, Italy 4K Walking Tour (short) (2019)",florence-day-walk-short-2019,florence-day-walk-short-2019,day-walk,"historic-center, world-heritage-site",2019-07-03,2019,,,,https://youtu.be/0vwcddEiRQs,,43.7735032,11.2545394,,,,0:34:45,Italy
it-0175,Italy,Tuscany,Florence,Florence,"Florence, Italy 4K Walking Tour (2023)",florence-day-walk-2023,,day-walk,"historic-center, world-heritage-site",2023-05-19,2023,,,,https://youtu.be/2aZlTVnq2eQ,https://www.google.com/maps/d/edit?mid=1OTdLZvIkYiSiUbjL_4BkVb2yCjjWneI3&usp=sharing,43.775203,11.2496758,,,,4:48:09,Italy
it-0176,Italy,Tuscany,Florence,Florence,"Florence, Italy 4K Evening Walk (2022)",florence-evening-walk-2022,,evening-walk,"historic-center, world-heritage-site",2022-05-14,2022,,,,https://youtu.be/ed1Z7pPSep0,https://www.google.com/maps/d/u/0/edit?mid=1ueRzphikmbqSHwhV8CCkiSqX71NkNQTS&usp=sharing,43.7733725,11.2548264,,,,1:42:48,Italy
it-0177,Italy,Tuscany,Florence,Florence,"Florence, Italy 4K Evening Walk (2018)",florence-evening-walk-2018,,evening-walk,"historic-center, world-heritage-site",2018-12-29,2018,,,,https://youtu.be/5fAr9Oc9xh8,,43.7734926,11.2554595,,,,0:47:03,Italy
it-0178,Italy,Tuscany,Lucca,Lucca,"Lucca, Italy 4K Walking Tour (2020)",lucca-day-walk-2020,,day-walk,"historic-center, old-town",2020-08-01,2020,,,,https://youtu.be/4tS18rOsyMM,https://www.google.com/maps/d/u/0/edit?mid=18OlKQRsSpOOx8VclCh0tk6Zh7t1cXVAF&usp=sharing,43.8386163,10.505971,,,,1:22:36,Italy
it-0179,Italy,Tuscany,Lucca,Lucca,"Lucca, Italy 4K Bike Tour (Evening) (2020)",lucca-evening-bike-tour-2020,lucca-evening-bike-tour-2020,bike-tour,"historic-center, old-town",2020-08-01,2020,,,,https://youtu.be/OMgbNxCB5dU,https://www.google.com/maps/d/edit?mid=1GZpclME9NtEXJAiBiH3a8PueQHICTonQ&usp=sharing,43.838924,10.5016794,,,,0:30:30,Italy
it-0180,Italy,Tuscany,Lucca,Lucca,"Lucca, Italy 4K Bike Tour (Walls) (2020)",lucca-le-murra-di-lucca-bike-tour-2020,lucca-le-murra-di-lucca-bike-tour-2020,bike-tour,"historic-center, old-town",2020-08-01,2020,,,,https://youtu.be/jIKNueYoUh0,https://www.google.com/maps/d/edit?mid=1Sfw2CXsAUk2-GPTodXDn_fbnQCivM6cG&usp=sharing,43.8387026,10.5016855,,,,0:28:48,Italy
it-0181,Italy,Tuscany,Lucca,Lucca,"Lucca, Italy 4K Bike Tour (City) (2020)",lucca-bike-tour-2020,,bike-tour,"historic-center, old-town",2020-08-01,2020,,,,https://youtu.be/nSTpNsBFRPM,https://www.google.com/maps/d/u/0/edit?mid=1S-7yCG7J-DfQy74xGi8U2-xgYnf-YMuC&usp=sharing,43.8387684,10.502989,,,,0:35:54,Italy
it-0182,Italy,Tuscany,Lucca,Lucca,"Lucca, Italy 4K Drone Tour (2020)",lucca-drone-tour-2020,,drone-tour,"historic-center, old-town",2020-08-01,2020,,,,https://youtu.be/amROuiz7xCQ,,43.8427857,10.5039955,,,,0:01:58,Italy
it-0183,Italy,Tuscany,Montepulciano,Montepulciano,"Montepulciano, Italy 4K Walking Tour (2020)",montepulciano-day-walk-2020,,day-walk,"historic-center, old-town",2020-07-31,2020,,,,https://youtu.be/gvcKh443vVk,https://www.google.com/maps/d/edit?mid=1TXLWM1yyI1rd1_9LFEGZjf355rQh-_4-&usp=sharing ,43.0971713,11.7850664,,,,1:39:12,Italy
it-0184,Italy,Tuscany,Montepulciano,Montepulciano,"Montepulciano, Italy 4K Evening Walk (2021)",montepulciano-evening-walk-2021,,evening-walk,"historic-center, old-town",2021-12-29,2021,,,,https://youtu.be/ZIzKFNETsX0,https://www.google.com/maps/d/u/0/edit?mid=1a5K7_STpd6e2aIgeS8LHJfv6ycvEreip&usp=sharing,43.0921967,11.7803694,,,,0:36:41,Italy
it-0185,Italy,Tuscany,Montepulciano,Montepulciano,"Montepulciano, Italy 4K Re'Ricci Wine Tour",montepulciano-de-ricci-wine-tour-2020,montepulciano-de-ricci-wine-tour-2020,day-walk,"historic-center, old-town",2020-07-30,2020,,,,https://youtu.be/bPGipGVMkrk,,43.093489,11.7808263,,,,0:12:13,Italy
it-0186,Italy,Tuscany,Monteriggioni,Monteriggioni,"Monteriggioni, Italy 4K Walking Tour (2021)",monteriggioni-day-walk-2021,,day-walk,"historic-center, old-town",2021-08-03,2021,,,,https://youtu.be/50Y2SDBqi0c,https://www.google.com/maps/d/u/0/edit?mid=1RAoex_n7OmJ3_eouzyMS0JRF2Q0BvS2L&usp=sharing,43.389806,11.224426,,,,0:37:46,Italy
it-0187,Italy,Tuscany,Pisa,Pisa,"Pisa, Italy 4K Walking Tour (2018)",pisa-day-walk-2018,,day-walk,"historic-center, world-heritage-site",2018-12-28,2018,,,,https://youtu.be/9Hqzz84U0-M,https://www.google.com/maps/d/u/0/edit?mid=1tWYebf1HD-2faxW55KA73ORA0rctXkpi&usp=sharing,43.7228364,10.3925463,,,,1:04:59,Italy
it-0188,Italy,Tuscany,Pitigliano,Pitigliano,"Pitigliano, Italy 4K Walking Tour (2019)",pitigliano-day-walk-2019,,day-walk,"historic-center, old-town",2019-07-04,2019,,,,https://youtu.be/lV-Wu4hBqEg,https://www.google.com/maps/d/u/0/edit?mid=11u-wBxWT_l956OWRVIbbM0VK_5CW34w&usp=sharing,42.6336342,11.6708129,,,,1:02:25,Italy
it-0189,Italy,Tuscany,Pitigliano,Pitigliano,"Pitigliano, Italy 4K Drone Tour",pitigliano-drone-tour,pitigliano-drone-tour,drone-tour,old-town,,,,,,https://youtu.be/i75q5pGA8uE,,42.6339304,11.6662809,,,,0:05:02,Italy
it-0190,Italy,Tuscany,San Gimignano,San Gimignano,"San Gimignano, Italy 4K Walking Tour (2021)",san-gimignano-day-walk-2021,,day-walk,"historic-center, old-town, world-heritage-site",2021-08-03,2021,,,,https://youtu.be/cRR35KGuWJI,https://www.google.com/maps/d/edit?mid=1Gpu_F81mOewtnjFop7xXqaHKcBLZXCY6&usp=sharing ,43.464059,11.0420224,,,,1:31:58,Italy
it-0191,Italy,Tuscany,Saturnia,Saturnia,"Saturnia, Italy 4K Hot Springs Walking Tour (2020)",saturnia-hot-springs-day-walk-2020,saturnia-hot-springs-day-walk-2020,day-walk,,2020-07-29,2020,,,,https://youtu.be/cT1HekU2vho,https://www.google.com/maps/d/u/0/edit?mid=1PMib5kpCh9U5juc77GIqNLczQohHT8wb&usp=sharing,42.6481881,11.5118687,,,,0:18:33,Italy
it-0192,Italy,Tuscany,Siena,Siena,"Siena, Italy 4K Walking Tour (2023)",siena-day-walk-2023,,day-walk,"historic-center, old-town, world-heritage-site",2023-07-15,2023,,,,https://youtu.be/SDTIreuH0-A,https://www.google.com/maps/d/edit?mid=1Qa3l9b1hE5hmMq2SpPmSMUGH9mCkCjI&usp=sharing,43.3201478,11.3269903,,,,4:06:21,Italy
it-0193,Italy,Tuscany,Siena,Siena,"Siena, Italy 4K Evening Walk (2023)",siena-evening-walk-2023,,evening-walk,"historic-center, old-town, world-heritage-site",2023-07-15,2023,,,,https://youtu.be/7bppV1K87zs,https://www.google.com/maps/d/edit?mid=1HlPeA8G220-lTARYM-ol5tg0wxOxOf4&usp=sharing,43.3195692,11.3271976,,,,1:39:15,Italy
it-0194,Italy,Tuscany,Sorano,Sorano,"Sorano, Italy 4K Walking Tour (2020)",sorano-day-walk-2020,,day-walk,"historic-center, old-town",2020-07-27,2020,,,,https://youtu.be/R6t5GiWPaMk,https://www.google.com/maps/d/u/0/edit?mid=1Po6_VTe-zpAM6sgRe1lbqP4WtSq0Wu-v&usp=sharing,42.6817161,11.716298,,,,0:57:25,Italy
it-0195,Italy,Tuscany,Sovana,Sovana,"Sovana, Italy 4K Walking Tour (2020)",sovana-day-walk-2020,,day-walk,"historic-center, old-town",2020-07-29,2020,,,,https://youtu.be/S9_piQ_k0YE,https://www.google.com/maps/d/u/0/edit?mid=1JUfJBO2o5QCFFSaZwwSLVNb5dQE--2Dz&usp=sharing,42.6574446,11.6483409,,,,0:48:33,Italy
it-0196,Italy,Tuscany,Tuscany,Tuscany,"Tuscany, Italy 4K Bike Tour",tuscany-bike-tour,tuscany-bike-tour,bike-tour,,,,,,,https://youtu.be/Ml4oznHgjlA,,43.3822241,11.2414867,,,,0:24:44,Italy
it-0197,Italy,Tuscany,Volterra,Volterra,"Volterra, Italy 4K Walking Tour (2021)",volterra-day-walk-2021,,day-walk,"historic-center, old-town",2021-08-04,2021,,,,https://youtu.be/l4nG1eZBtV4,https://www.google.com/maps/d/u/0/edit?mid=15Hmf6HCFGDmtxjHnIHKwK6ZIv8u3v_gB&usp=sharing ,43.4008427,10.8589723,,,,2:13:22,Italy
it-0198,Italy,Veneto,Burano,Burano,"Burano, Italy 4K Walking Tour (2018)",burano-day-walk-2018,,day-walk,"waterfront, island, world-heritage-site",2018-12-17,2018,,,,https://youtu.be/E6_JLRwoTqw,,45.4875071,12.4162048,,,,0:40:12,Italy
it-0199,Italy,Veneto,Burano,Burano,"Burano, Italy 4K Walking Tour (2020)",burano-day-walk-2020,,day-walk,"waterfront, island, world-heritage-site",2020-08-09,2020,,,,https://youtu.be/0U3Aea9awAQ,https://www.google.com/maps/d/edit?mid=1nrfA2cvMQ4gLAHQ-H06lN-kuTEhv05aL&usp=sharing,45.4873223,12.4164963,,,,0:47:48,Italy
it-0200,Italy,Veneto,Burano,Burano,"Burano, Italy 4K Walking Tour (Members) (2020)",burano-members-day-walk-2020,burano-members-day-walk-2020,day-walk,"waterfront, island, world-heritage-site",2020-08-09,2020,,,,https://youtu.be/ujOrTmi-lCY,https://www.google.com/maps/d/u/0/edit?mid=1JCFrCWvVrierXO8M2wla0_HeHFlSdDrL&usp=sharing,45.487854,12.4142272,,,,1:05:08,Italy
it-0201,Italy,Veneto,Burano,Burano,"Burano, Italy 4K 360 Tour (2020)",burano-360-tour-2020,,360-tour,"waterfront, island, world-heritage-site",2020-08-09,2020,,,,https://youtu.be/Zp3zczCgqaE,,45.4861054,12.4166607,,,,0:25:46,Italy
it-0202,Italy,Veneto,Burano,Burano,"Burano, Italy 4K Walking Tour (2025)",burano-day-walk-2025,,day-walk,"waterfront, island, world-heritage-site",2025-03-06,2025,,,,https://youtu.be/wCJA5S7KO34,https://www.google.com/maps/d/u/0/edit?mid=1VYai1rMQ0kYVME07n8dEJEfyWmY1Vp0&usp=sharing,45.4873706,12.416279,,,,1:27:35,Italy
it-0203,Italy,Veneto,Venice,Venice,"Venice, Italy 4K Ca’ Del Sol Mask Shop Tour",venice-ca-del-sol-mask-shop-day-walk-2025,venice-ca-del-sol-mask-shop-day-walk-2025,day-walk,"waterfront, island, world-heritage-site",2025-02-22,2025,,,,https://youtu.be/y6s_aoNeNBo,,45.4355095,12.3430956,,,,0:10:22,Italy
it-0204,Italy,Veneto,Venice,Venice,"Venice, Italy 4K Casa di Carlo Goldoni Venetian Theatre Museum Tour",venice-casa-di-carlo-goldoni-museum-tour-2025,venice-casa-di-carlo-goldoni-museum-tour-2025,day-walk,"waterfront, island, world-heritage-site",2025-02-24,2025,,,,https://youtu.be/Uq-4WndVxLs,,45.43619,12.3282975,,,,0:10:05,Italy
it-0205,Italy,Veneto,Venice,Venice,"Venice, Italy 4K Contrada San Giovanni Medieval Drum Performance Tour",venice-contrada-san-giovanni-drum-2025,venice-contrada-san-giovanni-drum-2025,day-walk,"waterfront, island, world-heritage-site",2025-02-22,2025,,,,https://youtu.be/p4cIiXQ0gl4,,45.434003,12.3380173,,,,0:20:28,Italy
it-0206,Italy,Veneto,Murano,Murano,"Murano, Italy 4K Walking Tour (2018)",murano-day-walk-2018,,day-walk,"waterfront, island, world-heritage-site",2018-12-17,2018,,,,https://youtu.be/h9ovlrJ6ba8,,45.4527263,12.354487,,,,0:48:25,Italy
it-0207,Italy,Veneto,Venice,Venice,"Venice, Italy 4K Museo di Palazzo Mocenigo Venetian Fashion, Costumes & Perfume Museum Tour",venice-museo-di-palazzo-mocenigo-day-tour-2025,venice-museo-di-palazzo-mocenigo-day-tour-2025,day-walk,"waterfront, island, world-heritage-site",2025-02-22,2025,,,,https://youtu.be/7-TysrfJUfY,,45.4406679,12.3298194,,,,0:16:28,Italy
it-0208,Italy,Veneto,Verona,Verona,"Verona, Italy 4K Walking Tour (2022)",verona-day-walk-2022,,day-walk,"historic-center, world-heritage-site",2022-07-07,2022,,,,https://youtu.be/kGiZ9HsCh9Q,https://www.google.com/maps/d/u/0/edit?mid=1MAGB7COckBUfAJYrFChDaD-wfbhEWC0&usp=sharing ,45.4409473,10.9869873,,,,3:56:44,Italy
it-0209,Italy,Veneto,Verona,Verona,"Verona, Italy 4K Evening Walk (2022)",verona-evening-walk-2022,,evening-walk,"historic-center, world-heritage-site",2022-07-07,2022,,,,https://youtu.be/fW1v-SIpnkU,https://www.google.com/maps/d/edit?mid=18r38hkLrlkLotQdjetFIOH8g983gbAk&usp=sharing,45.4378907,10.9914272,,,,0:39:28,Italy
it-0210,Italy,Veneto,Venice,Venice,"Venice, Italy 4K Canal Tour Tour (2020)",venice-grand-canal-boat-tour-2020,venice-grand-canal-boat-tour-2020,boat-tour,"waterfront, island, world-heritage-site",2020-08-08,2020,,,,https://youtu.be/riZWEoGKyuU,https://www.google.com/maps/d/u/0/edit?mid=1ISLi2UFmtPLSN1SpVfPIgk9zbMvKvhTK&usp=sharing,45.4398255,12.3184717,,,,2:57:16,Italy
it-0211,Italy,Veneto,Venice,Venice,"Venice, Italy 4K Walking Tour (Part 1) (2022)",venice-day-walk-part-1-2022,venice-day-walk-part-1-2022,day-walk,"waterfront, island, historic-center, world-heritage-site",2022-07-02,2022,,,,https://youtu.be/2BfHMnDOteA,https://www.google.com/maps/d/edit?mid=14X7n1movkk-1Sko5mBbcqGDKb5T46zI&usp=sharing,45.437098,12.3335984,,,,3:56:27,Italy
it-0212,Italy,Veneto,Venice,Venice,"Venice, Italy 4K Walking Tour (Part 2) (2022)",venice-day-walk-part-2-2022,venice-day-walk-part-2-2022,day-walk,"waterfront, island, historic-center, world-heritage-site",2022-07-02,2022,,,,https://youtu.be/cLOuH5El-NU,https://www.google.com/maps/d/edit?mid=14X7n1movkk-1Sko5mBbcqGDKb5T46zI&usp=sharing,45.4425497,12.3287944,,,,3:10:51,Italy
it-0213,Italy,Veneto,Venice,Venice,"Venice, Italy 4K Evening Walk (2024)",venice-evening-walk-canal-tour-2024,venice-evening-walk-canal-tour-2024,evening-walk,"waterfront, island, historic-center, world-heritage-site",2024-09-19,2024,,,,https://youtu.be/-eD-JIsKJ50,https://www.google.com/maps/d/u/1/edit?mid=13GWonAJJBoa4d8pG6m5DiMpYLhDH4U8&usp=sharing,45.432815,12.3387143,,,,1:38:24,Italy
it-0214,Italy,Veneto,Venice,Venice,"Venice, Italy 4K Canal Tour Italy (2022)",venice-boat-tour-2022,,boat-tour,"waterfront, island, world-heritage-site",2022-07-03,2022,,,,https://youtu.be/WXloPY8ZelY,https://www.google.com/maps/d/u/0/edit?mid=1Svpg1zFNI2gizUQmGHH4s0A7Pl0zxSk&usp=sharing,45.4392326,12.3189615,,,,3:25:43,Italy
it-0215,Italy,Veneto,Venice,Venice,"Venice, Italy 4K Walking Tour (2020)",venice-day-walk-2020,,day-walk,"waterfront, island, historic-center, world-heritage-site",2020-08-07,2020,,,,https://youtu.be/sW0EENhO07g,https://www.google.com/maps/d/u/0/edit?mid=1fOM6Y6Z7kAE-QKW4bJsKLmEuTxW5TitU&usp=sharing  ,45.4371545,12.3337589,,,,3:20:53,Italy
it-0216,Italy,Veneto,Venice,Venice,"Venice, Italy 4K Canal Tour (Evening) (2022)",venice-evening-canal-tour-2022,venice-evening-canal-tour-2022,boat-tour,"waterfront, island, world-heritage-site",2022-07-03,2022,,,,https://youtu.be/TJLjnp39GBg,https://www.google.com/maps/d/edit?mid=1P2MZird_xUj51S1CSAe9lCHd5asekVg&usp=sharing,45.4400938,12.3213681,,,,0:58:58,Italy
it-0217,Italy,Veneto,Venice,Venice,"Venice, Italy 4K Walking Tour (Part 1) (2018)",venice-day-walk-part-1-2018,venice-day-walk-part-1-2018,day-walk,"waterfront, island, historic-center, world-heritage-site",2018-12-16,2018,,,,https://youtu.be/hjVl6yutTPk,,45.4408222,12.3213078,,,,1:07:16,Italy
it-0218,Italy,Veneto,Venice,Venice,"Venice, Italy 4K Walking Tour (Part 2) (2018)",venice-day-walk-part-2-2018,venice-day-walk-part-2-2018,day-walk,"waterfront, island, historic-center, world-heritage-site",2018-12-16,2018,,,,https://youtu.be/84NASdlG7JY,,45.4337512,12.337297,,,,0:56:48,Italy
it-0219,Italy,Veneto,Venice,Venice,"Venice, Italy 4K Walking Tour (Part 3) (2019)",venice-day-walk-part-3-2018,venice-day-walk-part-3-2018,day-walk,"waterfront, island, historic-center, world-heritage-site",2019-02-09,2019,,,,https://youtu.be/n0_SXJ4eQ_o,,45.4368555,12.3406006,,,,1:07:09,Italy
it-0220,Italy,Veneto,Venice,Venice,"Venice, Italy 4K Walking Tour (Part 4) (2018)",venice-day-walk-part-4-2018,venice-day-walk-part-4-2018,day-walk,"waterfront, island, historic-center, world-heritage-site",2018-12-16,2018,,,,https://youtu.be/ihICikqCJ7Q,,45.4383091,12.3189813,,,,1:14:35,Italy
it-0221,Italy,Veneto,Venice,Venice,"Venice, Italy 4K Walking Tour (Part 5) (2018)",venice-day-walk-part-5-2018,venice-day-walk-part-5-2018,day-walk,"waterfront, island, historic-center, world-heritage-site",2018-12-15,2018,,,,https://youtu.be/PGvkZOfp-Cw,,45.4378899,12.3353523,,,,0:58:36,Italy
it-0222,Italy,Veneto,Venice,Venice,"Venice, Italy 4K Walking Tour (Part 6) (2019)",venice-day-walk-part-6-2018,venice-day-walk-part-6-2018,day-walk,"waterfront, island, historic-center, world-heritage-site",2019-02-09,2019,,,,https://youtu.be/7QMD4A9vaUQ,,45.4309697,12.337015,,,,1:06:42,Italy
it-0223,Italy,Veneto,Venice,Venice,"Venice, Italy 4K Grand Canal & Rialto Bridge Walking Tour (2018)",venice-day-walk-2019,,day-walk,"waterfront, island, historic-center, world-heritage-site",2019-02-09,2019,,,,https://youtu.be/SamL3P-3eWE,,45.4371942,12.3339099,,,,0:37:57,Italy
it-0224,Italy,Veneto,Venice,Venice,"Venice, Italy 4K Christmas Lights Walking Tour (2018)",venice-christmas-lights-evening-walk-2018,venice-christmas-lights-evening-walk-2018,day-walk,"waterfront, island, historic-center, world-heritage-site",2018-12-16,2018,,,,https://youtu.be/EwIigsXdjfs,,45.4377245,12.3359513,,,,0:50:48,Italy
it-0225,Italy,Veneto,Venice,Venice,"Venice, Italy 4K Evening Tour (2022)",venice-evening-walk-2022,,evening-walk,"waterfront, island, historic-center, world-heritage-site",2022-07-02,2022,,,,https://youtu.be/kccv6YJZ0P4,https://www.google.com/maps/d/edit?mid=1R8rTfumqD2i-8U_I_7aEX3A_aM9dLLI&usp=sharing,45.4411466,12.3227268,,,,2:46:23,Italy
it-0226,Italy,Veneto,Venice,Venice,"Venice, Italy 4K Evening Walk (2024)",venice-evening-walk-2024,,evening-walk,"waterfront, island, historic-center, world-heritage-site",2024-09-17,2024,,,,https://youtu.be/AK6dYrJpa-s,https://www.google.com/maps/d/u/0/edit?mid=16FC2tQ_gzqHg518jUEoTvKhaEiq3jSM&usp=sharing,45.4410751,12.3227858,,,,1:48:42,Italy
it-0227,Italy,Veneto,Venice,Venice,"Venice, Italy 4K Carnival (Morning) Walking Tour (2025)",venice-carnival-morning-walk-2025,venice-carnival-morning-walk-2025,day-walk,"waterfront, island, historic-center, world-heritage-site",2025-02-27,2025,,,,https://youtu.be/wb2LPV6k1zE,https://www.google.com/maps/d/u/0/edit?mid=1t8nmjLbKHMd7ld5zDP5czc0bTqsO2ms&usp=sharing,45.4371585,12.3335433,,,,1:32:26,Italy
it-0228,Italy,Veneto,Venice,Venice,"Venice, Italy 4K Carnival Short Walking Tour (2025)",venice-carnival-short-day-walk-2025,venice-carnival-short-day-walk-2025,day-walk,"waterfront, island, historic-center, world-heritage-site",2025-02-24,2025,,,,https://youtu.be/K9IdcDzZnao,,45.4372346,12.3340153,,,,1:36:50,Italy
it-0229,Italy,Veneto,Venice,Venice,"Venice, Italy 4K Gondola Tour Walking Tour (2025)",venice-gondola-boat-tour-2025,venice-gondola-boat-tour-2025,boat-tour,"waterfront, island, historic-center, world-heritage-site",2025-02-24,2025,,,,https://youtu.be/y9C0FpPkOtg,https://www.google.com/maps/d/edit?mid=11bIR-r9S0TcrlDKxPMlkP7lLnToNwAo&usp=sharing,45.4369532,12.3354329,,,,1:53:02,Italy
